id_cliente,nombre,apellido,edad,ciudad,segmento,email
CLI-003519,Amado,Villalonga,41,Chiclayo,Nuevo,cliente3519@retail.pe
CLI-003520,David,Torrent,33,Lima,Regular,cliente3520@retail.pe
CLI-003521,Fanny,Ayuso,20,Cusco,Regular,cliente3521@retail.pe
CLI-003522,Palmira,Cerezo,45,Arequipa,Premium,cliente3522@retail.pe
CLI-003523,Severino,Conesa,58,Trujillo,Regular,cliente3523@retail.pe
CLI-003524,Evita,Simó,38,Arequipa,Nuevo,cliente3524@retail.pe
CLI-003525,Jimena,Domingo,67,Piura,Regular,cliente3525@retail.pe
CLI-003526,María,Salgado,28,Piura,Premium,cliente3526@retail.pe
CLI-003527,Rebeca,Mate,42,Piura,Premium,cliente3527@retail.pe
CLI-003528,Luisina,Palomino,65,Trujillo,Nuevo,cliente3528@retail.pe
CLI-003529,Olimpia,Aragonés,37,Lima,Premium,cliente3529@retail.pe
CLI-003530,Marcelino,Vergara,33,Piura,Nuevo,cliente3530@retail.pe
CLI-003531,Onofre,Palacios,34,Lima,Premium,cliente3531@retail.pe
CLI-003532,Rosa,Pereira,47,Trujillo,Premium,cliente3532@retail.pe
CLI-003533,Atilio,Ribas,43,Lima,Regular,cliente3533@retail.pe
CLI-003534,Leoncio,Pablo,39,Lima,Premium,cliente3534@retail.pe
CLI-003535,Maura,Alcolea,29,Chiclayo,Regular,cliente3535@retail.pe
CLI-003536,Herberto,Águila,29,Trujillo,Nuevo,cliente3536@retail.pe
CLI-003537,Osvaldo,Coca,61,Piura,Regular,cliente3537@retail.pe
CLI-003538,Verónica,Nogués,60,Cusco,Nuevo,cliente3538@retail.pe
CLI-003539,Beatriz,Lledó,30,Lima,Regular,cliente3539@retail.pe
CLI-003540,Miriam,Murillo,49,Chiclayo,Regular,cliente3540@retail.pe
CLI-003541,Marco,Donaire,33,Trujillo,Regular,cliente3541@retail.pe
CLI-003542,Isaías,Carrera,40,Lima,Regular,cliente3542@retail.pe
CLI-003543,Maxi,Mulet,69,Lima,Regular,cliente3543@retail.pe
CLI-003544,Eustaquio,Estevez,28,Trujillo,Regular,cliente3544@retail.pe
CLI-003545,Telmo,Álvarez,40,Trujillo,Regular,cliente3545@retail.pe
CLI-003546,Heriberto,Collado,65,Chiclayo,Regular,cliente3546@retail.pe
CLI-003547,Paloma,Andres,42,Piura,Regular,cliente3547@retail.pe
CLI-003548,Nicodemo,Carvajal,31,Chiclayo,Regular,cliente3548@retail.pe
CLI-003549,Dorotea,Serra,70,Chiclayo,Regular,cliente3549@retail.pe
CLI-003550,Plácido,Peral,53,Arequipa,Premium,cliente3550@retail.pe
CLI-003551,Gervasio,Escolano,70,Arequipa,Regular,cliente3551@retail.pe
CLI-003552,Rosaura,Doménech,30,Lima,Regular,cliente3552@retail.pe
CLI-003553,Alfonso,Marti,49,Chiclayo,Regular,cliente3553@retail.pe
CLI-003554,Montserrat,Palomar,28,Cusco,Regular,cliente3554@retail.pe
CLI-003555,Ibán,Posada,27,Lima,Regular,cliente3555@retail.pe
CLI-003556,Eliseo,Alarcón,18,Lima,Regular,cliente3556@retail.pe
CLI-003557,Candelas,Figuerola,41,Chiclayo,Nuevo,cliente3557@retail.pe
CLI-003558,Américo,Mariscal,63,Arequipa,Nuevo,cliente3558@retail.pe
CLI-003559,Regina,Caparrós,29,Trujillo,Premium,cliente3559@retail.pe
CLI-003560,Esteban,Toro,68,Trujillo,Nuevo,cliente3560@retail.pe
CLI-003561,Vicente,Giménez,23,Arequipa,Premium,cliente3561@retail.pe
CLI-003562,Albino,Sancho,42,Piura,Regular,cliente3562@retail.pe
CLI-003563,Goyo,Mosquera,43,Chiclayo,Regular,cliente3563@retail.pe
CLI-003564,Victor Manuel,Suarez,58,Lima,Regular,cliente3564@retail.pe
CLI-003565,Otilia,Carreras,65,Chiclayo,Premium,cliente3565@retail.pe
CLI-003566,Marisela,Niño,40,Cusco,Premium,cliente3566@retail.pe
CLI-003567,Remigio,Prats,63,Arequipa,Premium,cliente3567@retail.pe
CLI-003568,Flavio,Ibáñez,30,Chiclayo,Nuevo,cliente3568@retail.pe
CLI-003569,Gloria,Zamora,38,Lima,Regular,cliente3569@retail.pe
CLI-003570,Tomasa,Pi,37,Arequipa,Premium,cliente3570@retail.pe
CLI-003571,Pepita,Gascón,55,Trujillo,Regular,cliente3571@retail.pe
CLI-003572,Reina,Gual,19,Cusco,Regular,cliente3572@retail.pe
CLI-003573,Nydia,Albero,63,Arequipa,Regular,cliente3573@retail.pe
CLI-003574,Fermín,Cerezo,61,Piura,Nuevo,cliente3574@retail.pe
CLI-003575,Aarón,Vall,42,Lima,Regular,cliente3575@retail.pe
CLI-003576,Andrea,Juan,69,Piura,Regular,cliente3576@retail.pe
CLI-003577,Rosalva,Sanz,52,Trujillo,Nuevo,cliente3577@retail.pe
CLI-003578,Atilio,Bru,24,Cusco,Regular,cliente3578@retail.pe
CLI-003579,Esperanza,Sebastián,64,Lima,Premium,cliente3579@retail.pe
CLI-003580,Concha,Expósito,24,Cusco,Regular,cliente3580@retail.pe
CLI-003581,Conrado,Peña,27,Piura,Nuevo,cliente3581@retail.pe
CLI-003582,Américo,Tur,22,Trujillo,Regular,cliente3582@retail.pe
CLI-003583,Emma,Iriarte,66,Arequipa,Nuevo,cliente3583@retail.pe
CLI-003584,Edelmiro,Salinas,39,Lima,Regular,cliente3584@retail.pe
CLI-003585,Marisa,Montalbán,64,Chiclayo,Nuevo,cliente3585@retail.pe
CLI-003586,Severo,Coronado,43,Piura,Regular,cliente3586@retail.pe
CLI-003587,Gloria,Nuñez,39,Cusco,Regular,cliente3587@retail.pe
CLI-003588,Adán,Quesada,21,Trujillo,Regular,cliente3588@retail.pe
CLI-003589,Palmira,Ojeda,68,Lima,Regular,cliente3589@retail.pe
CLI-003590,Calisto,Campo,47,Chiclayo,Premium,cliente3590@retail.pe
CLI-003591,Isaac,Olivares,29,Cusco,Regular,cliente3591@retail.pe
CLI-003592,Natalia,Cerdán,18,Chiclayo,Regular,cliente3592@retail.pe
CLI-003593,Mercedes,Álvaro,21,Arequipa,Nuevo,cliente3593@retail.pe
CLI-003594,Gastón,Ponce,66,Trujillo,Premium,cliente3594@retail.pe
CLI-003595,Nadia,Campos,37,Lima,Premium,cliente3595@retail.pe
CLI-003596,Modesta,Alberola,62,Lima,Premium,cliente3596@retail.pe
CLI-003597,Gabriela,Rincón,28,Chiclayo,Nuevo,cliente3597@retail.pe
CLI-003598,Juanito,Ferrán,40,Lima,Nuevo,cliente3598@retail.pe
CLI-003599,Leyre,Valencia,38,Piura,Regular,cliente3599@retail.pe
CLI-003600,Héctor,Palma,41,Chiclayo,Regular,cliente3600@retail.pe
CLI-003601,Tadeo,Cases,64,Arequipa,Regular,cliente3601@retail.pe
CLI-003602,Blanca,Gras,31,Chiclayo,Premium,cliente3602@retail.pe
CLI-003603,Maxi,Galvez,24,Piura,Regular,cliente3603@retail.pe
CLI-003604,Manola,Cortes,33,Cusco,Premium,cliente3604@retail.pe
CLI-003605,Raimundo,Arce,55,Trujillo,Premium,cliente3605@retail.pe
CLI-003606,Chema,Téllez,69,Arequipa,Nuevo,cliente3606@retail.pe
CLI-003607,Tristán,Pedro,18,Piura,Nuevo,cliente3607@retail.pe
CLI-003608,Alejandra,Coello,53,Chiclayo,Nuevo,cliente3608@retail.pe
CLI-003609,Reina,Giner,63,Arequipa,Regular,cliente3609@retail.pe
CLI-003610,Daniel,Paniagua,23,Cusco,Nuevo,cliente3610@retail.pe
CLI-003611,Victorino,Conde,34,Arequipa,Regular,cliente3611@retail.pe
CLI-003612,Pablo,Pacheco,19,Lima,Regular,cliente3612@retail.pe
CLI-003613,Eloy,Juárez,24,Arequipa,Regular,cliente3613@retail.pe
CLI-003614,Clemente,Osorio,24,Lima,Nuevo,cliente3614@retail.pe
CLI-003615,Eli,Nogués,41,Trujillo,Regular,cliente3615@retail.pe
CLI-003616,Nicanor,Saura,30,Arequipa,Regular,cliente3616@retail.pe
CLI-003617,Luís,Duque,59,Chiclayo,Premium,cliente3617@retail.pe
CLI-003618,Jerónimo,Bejarano,32,Cusco,Premium,cliente3618@retail.pe
CLI-003619,Candelario,Sabater,32,Piura,Nuevo,cliente3619@retail.pe
CLI-003620,Pacífica,Lastra,52,Chiclayo,Nuevo,cliente3620@retail.pe
CLI-003621,Fidel,Larrea,66,Piura,Regular,cliente3621@retail.pe
CLI-003622,Fabricio,Morillo,48,Cusco,Regular,cliente3622@retail.pe
CLI-003623,Pedro,Pallarès,54,Trujillo,Premium,cliente3623@retail.pe
CLI-003624,Jacobo,Saura,70,Cusco,Regular,cliente3624@retail.pe
CLI-003625,Reyes,Meléndez,20,Lima,Regular,cliente3625@retail.pe
CLI-003626,Nuria,Aranda,37,Piura,Regular,cliente3626@retail.pe
CLI-003627,Victoriano,Bertrán,54,Arequipa,Regular,cliente3627@retail.pe
CLI-003628,Azahar,Andres,57,Trujillo,Regular,cliente3628@retail.pe
CLI-003629,Gracia,Barrio,44,Trujillo,Nuevo,cliente3629@retail.pe
CLI-003630,Toni,Díaz,46,Lima,Regular,cliente3630@retail.pe
CLI-003631,Andrés Felipe,Pazos,28,Lima,Regular,cliente3631@retail.pe
CLI-003632,Mohamed,Huerta,46,Lima,Nuevo,cliente3632@retail.pe
CLI-003633,José Ángel,Osuna,47,Trujillo,Regular,cliente3633@retail.pe
CLI-003634,Jose Carlos,Ledesma,30,Lima,Nuevo,cliente3634@retail.pe
CLI-003635,Iris,Riquelme,40,Lima,Nuevo,cliente3635@retail.pe
CLI-003636,Purificación,Gelabert,40,Cusco,Premium,cliente3636@retail.pe
CLI-003637,Rufina,Mayoral,30,Arequipa,Regular,cliente3637@retail.pe
CLI-003638,Débora,Guerrero,57,Chiclayo,Premium,cliente3638@retail.pe
CLI-003639,Anselma,Sancho,25,Trujillo,Regular,cliente3639@retail.pe
CLI-003640,Fito,Piña,53,Lima,Premium,cliente3640@retail.pe
CLI-003641,Prudencio,Anglada,33,Chiclayo,Regular,cliente3641@retail.pe
CLI-003642,Felisa,Guardiola,41,Piura,Nuevo,cliente3642@retail.pe
CLI-003643,Quirino,Cabeza,31,Arequipa,Nuevo,cliente3643@retail.pe
CLI-003644,Morena,Ballesteros,35,Cusco,Regular,cliente3644@retail.pe
CLI-003645,Guiomar,Puente,47,Chiclayo,Nuevo,cliente3645@retail.pe
CLI-003646,José,León,36,Piura,Regular,cliente3646@retail.pe
CLI-003647,Gabriela,Pellicer,35,Arequipa,Regular,cliente3647@retail.pe
CLI-003648,Olalla,Quirós,51,Chiclayo,Regular,cliente3648@retail.pe
CLI-003649,Hector,Gimeno,54,Cusco,Premium,cliente3649@retail.pe
CLI-003650,Aroa,Ruano,60,Arequipa,Regular,cliente3650@retail.pe
CLI-003651,Lisandro,Abascal,29,Trujillo,Regular,cliente3651@retail.pe
CLI-003652,Victoria,Avilés,20,Cusco,Regular,cliente3652@retail.pe
CLI-003653,Felipa,Robledo,70,Arequipa,Regular,cliente3653@retail.pe
CLI-003654,Jose Carlos,Carvajal,29,Lima,Regular,cliente3654@retail.pe
CLI-003655,Nacio,Nadal,26,Arequipa,Regular,cliente3655@retail.pe
CLI-003656,Ángeles,Carnero,24,Trujillo,Premium,cliente3656@retail.pe
CLI-003657,Aarón,Valenciano,34,Chiclayo,Regular,cliente3657@retail.pe
CLI-003658,Martín,Tejera,67,Arequipa,Regular,cliente3658@retail.pe
CLI-003659,Rolando,Castellanos,18,Piura,Nuevo,cliente3659@retail.pe
CLI-003660,Clementina,Salas,18,Lima,Regular,cliente3660@retail.pe
CLI-003661,Abel,Perea,66,Arequipa,Regular,cliente3661@retail.pe
CLI-003662,Nico,Ocaña,23,Trujillo,Regular,cliente3662@retail.pe
CLI-003663,Lupe,Pareja,57,Piura,Regular,cliente3663@retail.pe
CLI-003664,Carla,Robledo,26,Arequipa,Premium,cliente3664@retail.pe
CLI-003665,Juan Carlos,Pina,39,Lima,Premium,cliente3665@retail.pe
CLI-003666,Baldomero,Múgica,48,Trujillo,Premium,cliente3666@retail.pe
CLI-003667,Ismael,Fuente,59,Cusco,Regular,cliente3667@retail.pe
CLI-003668,Fidela,Bas,45,Cusco,Regular,cliente3668@retail.pe
CLI-003669,Samanta,Sanmartín,47,Chiclayo,Nuevo,cliente3669@retail.pe
CLI-003670,Sarita,Leal,20,Cusco,Regular,cliente3670@retail.pe
CLI-003671,Casemiro,Batalla,42,Arequipa,Regular,cliente3671@retail.pe
CLI-003672,Calixta,Carretero,18,Arequipa,Premium,cliente3672@retail.pe
CLI-003673,Luz,Bayón,47,Cusco,Premium,cliente3673@retail.pe
CLI-003674,Heraclio,Corbacho,37,Chiclayo,Regular,cliente3674@retail.pe
CLI-003675,Zacarías,Colom,33,Arequipa,Regular,cliente3675@retail.pe
CLI-003676,Mónica,Verdejo,41,Chiclayo,Regular,cliente3676@retail.pe
CLI-003677,Cintia,Marti,32,Piura,Regular,cliente3677@retail.pe
CLI-003678,Elisabet,Frías,43,Trujillo,Nuevo,cliente3678@retail.pe
CLI-003679,Anita,Bru,52,Piura,Regular,cliente3679@retail.pe
CLI-003680,Amada,Cantero,54,Chiclayo,Regular,cliente3680@retail.pe
CLI-003681,Cándido,Valverde,50,Chiclayo,Premium,cliente3681@retail.pe
CLI-003682,Ángel,Carbó,40,Arequipa,Premium,cliente3682@retail.pe
CLI-003683,Fanny,Losada,31,Cusco,Regular,cliente3683@retail.pe
CLI-003684,Morena,Valverde,51,Trujillo,Nuevo,cliente3684@retail.pe
CLI-003685,Gilberto,Santiago,32,Piura,Regular,cliente3685@retail.pe
CLI-003686,Carmela,Rivas,46,Cusco,Regular,cliente3686@retail.pe
CLI-003687,Teo,Guitart,42,Chiclayo,Regular,cliente3687@retail.pe
CLI-003688,Ariadna,Montenegro,38,Arequipa,Regular,cliente3688@retail.pe
CLI-003689,Cosme,Francisco,45,Chiclayo,Nuevo,cliente3689@retail.pe
CLI-003690,Rocío,Frías,44,Arequipa,Regular,cliente3690@retail.pe
CLI-003691,Rafael,Pareja,26,Piura,Regular,cliente3691@retail.pe
CLI-003692,Jaime,Tejedor,29,Arequipa,Premium,cliente3692@retail.pe
CLI-003693,Salvador,Sanmartín,52,Piura,Premium,cliente3693@retail.pe
CLI-003694,Yaiza,Marco,57,Arequipa,Regular,cliente3694@retail.pe
CLI-003695,Alfonso,Suárez,40,Chiclayo,Nuevo,cliente3695@retail.pe
CLI-003696,Azahara,Espejo,60,Piura,Regular,cliente3696@retail.pe
CLI-003697,Fulgencio,Diez,23,Trujillo,Regular,cliente3697@retail.pe
CLI-003698,Cayetano,Gonzalo,52,Cusco,Nuevo,cliente3698@retail.pe
CLI-003699,Jordana,Guardiola,54,Chiclayo,Regular,cliente3699@retail.pe
CLI-003700,Jesús,Cruz,48,Chiclayo,Nuevo,cliente3700@retail.pe
CLI-003701,Francisco,Céspedes,56,Arequipa,Regular,cliente3701@retail.pe
CLI-003702,Nidia,Barrera,59,Lima,Premium,cliente3702@retail.pe
CLI-003703,Eleuterio,Andreu,29,Piura,Regular,cliente3703@retail.pe
CLI-003704,Micaela,Rovira,40,Arequipa,Regular,cliente3704@retail.pe
CLI-003705,Calisto,Sola,34,Chiclayo,Regular,cliente3705@retail.pe
CLI-003706,Silvia,Feliu,54,Lima,Nuevo,cliente3706@retail.pe
CLI-003707,Luna,Costa,18,Piura,Nuevo,cliente3707@retail.pe
CLI-003708,Fulgencio,Roldan,18,Piura,Regular,cliente3708@retail.pe
CLI-003709,Jordán,Vilar,41,Chiclayo,Premium,cliente3709@retail.pe
CLI-003710,Adelina,Sabater,27,Cusco,Nuevo,cliente3710@retail.pe
CLI-003711,Epifanio,Contreras,49,Cusco,Regular,cliente3711@retail.pe
CLI-003712,Verónica,Nevado,64,Cusco,Regular,cliente3712@retail.pe
CLI-003713,Ramona,Borrás,22,Cusco,Regular,cliente3713@retail.pe
CLI-003714,Dulce,Gargallo,25,Cusco,Regular,cliente3714@retail.pe
CLI-003715,Tatiana,Goicoechea,24,Chiclayo,Nuevo,cliente3715@retail.pe
CLI-003716,Eutimio,Castell,41,Piura,Regular,cliente3716@retail.pe
CLI-003717,Ruperta,Llano,32,Lima,Regular,cliente3717@retail.pe
CLI-003718,Guadalupe,Villena,67,Cusco,Regular,cliente3718@retail.pe
CLI-003719,Glauco,Guardia,70,Chiclayo,Nuevo,cliente3719@retail.pe
CLI-003720,Dan,Palomar,38,Chiclayo,Regular,cliente3720@retail.pe
CLI-003721,Custodia,Blazquez,22,Cusco,Nuevo,cliente3721@retail.pe
CLI-003722,Alondra,Echevarría,47,Lima,Nuevo,cliente3722@retail.pe
CLI-003723,María,Barranco,46,Piura,Premium,cliente3723@retail.pe
CLI-003724,Maite,Martorell,60,Cusco,Premium,cliente3724@retail.pe
CLI-003725,Custodia,Ferrando,18,Arequipa,Premium,cliente3725@retail.pe
CLI-003726,Áurea,Fajardo,24,Cusco,Regular,cliente3726@retail.pe
CLI-003727,Isaac,Sarmiento,41,Piura,Nuevo,cliente3727@retail.pe
CLI-003728,Perla,Amo,57,Lima,Regular,cliente3728@retail.pe
CLI-003729,Segismundo,Pla,36,Arequipa,Regular,cliente3729@retail.pe
CLI-003730,Seve,Alsina,69,Arequipa,Premium,cliente3730@retail.pe
CLI-003731,Marino,Agullo,33,Trujillo,Regular,cliente3731@retail.pe
CLI-003732,Natalio,Puente,50,Piura,Regular,cliente3732@retail.pe
CLI-003733,Emma,Rodriguez,60,Piura,Premium,cliente3733@retail.pe
CLI-003734,Ana,Villanueva,51,Chiclayo,Regular,cliente3734@retail.pe
CLI-003735,Manuel,Fortuny,62,Chiclayo,Regular,cliente3735@retail.pe
CLI-003736,Macarena,Anglada,53,Piura,Nuevo,cliente3736@retail.pe
CLI-003737,Severiano,Catalán,70,Arequipa,Nuevo,cliente3737@retail.pe
CLI-003738,María Dolores,Berenguer,47,Trujillo,Nuevo,cliente3738@retail.pe
CLI-003739,Milagros,Bertrán,68,Arequipa,Nuevo,cliente3739@retail.pe
CLI-003740,Elena,Vidal,52,Arequipa,Regular,cliente3740@retail.pe
CLI-003741,Amada,Bilbao,68,Lima,Regular,cliente3741@retail.pe
CLI-003742,Soledad,Palomo,50,Piura,Regular,cliente3742@retail.pe
CLI-003743,Clemente,Arrieta,26,Piura,Regular,cliente3743@retail.pe
CLI-003744,Cristina,Viña,27,Lima,Premium,cliente3744@retail.pe
CLI-003745,Ruben,Luque,34,Chiclayo,Regular,cliente3745@retail.pe
CLI-003746,Albina,Zabala,53,Arequipa,Regular,cliente3746@retail.pe
CLI-003747,Eligia,López,67,Piura,Premium,cliente3747@retail.pe
CLI-003748,Anselmo,Bueno,54,Cusco,Regular,cliente3748@retail.pe
CLI-003749,Celestina,Linares,50,Lima,Premium,cliente3749@retail.pe
CLI-003750,Aarón,Sanchez,30,Chiclayo,Regular,cliente3750@retail.pe
CLI-003751,Isa,Granados,34,Lima,Regular,cliente3751@retail.pe
CLI-003752,Ángel,Corral,38,Piura,Regular,cliente3752@retail.pe
CLI-003753,Vinicio,Noguera,50,Lima,Regular,cliente3753@retail.pe
CLI-003754,Maxi,Baquero,32,Piura,Nuevo,cliente3754@retail.pe
CLI-003755,Salvador,Carrión,46,Lima,Nuevo,cliente3755@retail.pe
CLI-003756,Alonso,Landa,30,Cusco,Regular,cliente3756@retail.pe
CLI-003757,Carlota,Ochoa,67,Lima,Nuevo,cliente3757@retail.pe
CLI-003758,Martirio,Bellido,54,Lima,Regular,cliente3758@retail.pe
CLI-003759,Vera,Julián,47,Lima,Nuevo,cliente3759@retail.pe
CLI-003760,Genoveva,Izaguirre,29,Piura,Premium,cliente3760@retail.pe
CLI-003761,Herminio,Durán,41,Piura,Regular,cliente3761@retail.pe
CLI-003762,Teo,Pera,50,Piura,Regular,cliente3762@retail.pe
CLI-003763,Carlota,Pastor,43,Chiclayo,Regular,cliente3763@retail.pe
CLI-003764,Moisés,Zaragoza,65,Lima,Regular,cliente3764@retail.pe
CLI-003765,Antonia,Marqués,49,Piura,Nuevo,cliente3765@retail.pe
CLI-003766,Paco,Mata,69,Cusco,Regular,cliente3766@retail.pe
CLI-003767,Maximiliano,Sánchez,29,Cusco,Regular,cliente3767@retail.pe
CLI-003768,Flavia,Cornejo,37,Piura,Regular,cliente3768@retail.pe
CLI-003769,Rosario,Solís,46,Arequipa,Nuevo,cliente3769@retail.pe
CLI-003770,Manuela,Hierro,36,Arequipa,Nuevo,cliente3770@retail.pe
CLI-003771,Ramona,Morales,53,Trujillo,Regular,cliente3771@retail.pe
CLI-003772,Maribel,Salgado,19,Chiclayo,Premium,cliente3772@retail.pe
CLI-003773,Lupita,Gallart,50,Arequipa,Regular,cliente3773@retail.pe
CLI-003774,Marciano,Casares,50,Trujillo,Premium,cliente3774@retail.pe
CLI-003775,Alondra,Mendez,34,Lima,Premium,cliente3775@retail.pe
CLI-003776,Marisela,Montserrat,44,Piura,Regular,cliente3776@retail.pe
CLI-003777,Cándido,Berrocal,62,Piura,Regular,cliente3777@retail.pe
CLI-003778,Tomasa,Vall,45,Lima,Regular,cliente3778@retail.pe
CLI-003779,Amparo,Planas,46,Cusco,Nuevo,cliente3779@retail.pe
CLI-003780,Chucho,Maestre,34,Piura,Premium,cliente3780@retail.pe
CLI-003781,Felipe,Aller,29,Arequipa,Regular,cliente3781@retail.pe
CLI-003782,José María,Ribes,59,Piura,Nuevo,cliente3782@retail.pe
CLI-003783,Eloy,Segovia,24,Chiclayo,Regular,cliente3783@retail.pe
CLI-003784,Duilio,Dávila,53,Chiclayo,Regular,cliente3784@retail.pe
CLI-003785,Juan Manuel,Macías,64,Arequipa,Regular,cliente3785@retail.pe
CLI-003786,Susanita,Hernando,41,Chiclayo,Regular,cliente3786@retail.pe
CLI-003787,María Dolores,Ochoa,66,Trujillo,Nuevo,cliente3787@retail.pe
CLI-003788,Faustino,Buendía,44,Cusco,Nuevo,cliente3788@retail.pe
CLI-003789,Matilde,Castañeda,23,Lima,Regular,cliente3789@retail.pe
CLI-003790,Adelaida,Padilla,27,Cusco,Regular,cliente3790@retail.pe
CLI-003791,Domingo,Figueroa,20,Chiclayo,Nuevo,cliente3791@retail.pe
CLI-003792,Salvador,Pedro,29,Arequipa,Premium,cliente3792@retail.pe
CLI-003793,Jimena,Arellano,53,Trujillo,Premium,cliente3793@retail.pe
CLI-003794,Glauco,Pino,49,Piura,Nuevo,cliente3794@retail.pe
CLI-003795,Haydée,Llabrés,31,Piura,Premium,cliente3795@retail.pe
CLI-003796,Elisabet,Camino,29,Trujillo,Regular,cliente3796@retail.pe
CLI-003797,Olegario,Corbacho,26,Cusco,Regular,cliente3797@retail.pe
CLI-003798,Albano,Niño,24,Piura,Nuevo,cliente3798@retail.pe
CLI-003799,María Ángeles,Juárez,57,Lima,Regular,cliente3799@retail.pe
CLI-003800,Teo,Torrecilla,68,Piura,Nuevo,cliente3800@retail.pe
CLI-003801,Amarilis,Rodríguez,59,Cusco,Regular,cliente3801@retail.pe
CLI-003802,Bárbara,Pereira,36,Trujillo,Nuevo,cliente3802@retail.pe
CLI-003803,Martina,Alfonso,50,Arequipa,Regular,cliente3803@retail.pe
CLI-003804,Hilario,Aranda,19,Cusco,Nuevo,cliente3804@retail.pe
CLI-003805,Pablo,Menéndez,27,Piura,Regular,cliente3805@retail.pe
CLI-003806,Candelas,Bayón,42,Trujillo,Regular,cliente3806@retail.pe
CLI-003807,Rosalinda,Casanovas,50,Arequipa,Regular,cliente3807@retail.pe
CLI-003808,Jesús,Gargallo,23,Arequipa,Regular,cliente3808@retail.pe
CLI-003809,Porfirio,Querol,28,Lima,Regular,cliente3809@retail.pe
CLI-003810,Juan Bautista,Gutiérrez,26,Piura,Nuevo,cliente3810@retail.pe
CLI-003811,Flavio,Requena,44,Arequipa,Regular,cliente3811@retail.pe
CLI-003812,Vicente,Soto,48,Cusco,Regular,cliente3812@retail.pe
CLI-003813,Trinidad,Guardia,52,Cusco,Regular,cliente3813@retail.pe
CLI-003814,Gala,Buendía,68,Chiclayo,Regular,cliente3814@retail.pe
CLI-003815,Rita,Cifuentes,65,Piura,Regular,cliente3815@retail.pe
CLI-003816,Blas,Carrera,38,Cusco,Nuevo,cliente3816@retail.pe
CLI-003817,César,Bautista,66,Lima,Nuevo,cliente3817@retail.pe
CLI-003818,Clementina,Duque,35,Arequipa,Premium,cliente3818@retail.pe
CLI-003819,Dora,Andrés,50,Cusco,Premium,cliente3819@retail.pe
CLI-003820,Silvio,Amat,31,Piura,Premium,cliente3820@retail.pe
CLI-003821,Anastasia,Bayón,68,Cusco,Premium,cliente3821@retail.pe
CLI-003822,Ciro,Grau,58,Cusco,Regular,cliente3822@retail.pe
CLI-003823,Paco,Laguna,40,Trujillo,Regular,cliente3823@retail.pe
CLI-003824,Ulises,Barceló,30,Cusco,Regular,cliente3824@retail.pe
CLI-003825,Jerónimo,Lastra,35,Chiclayo,Regular,cliente3825@retail.pe
CLI-003826,Jacobo,Recio,49,Chiclayo,Nuevo,cliente3826@retail.pe
CLI-003827,Isaías,Verdejo,37,Chiclayo,Regular,cliente3827@retail.pe
CLI-003828,Venceslás,Vergara,22,Lima,Premium,cliente3828@retail.pe
CLI-003829,Loreto,Crespo,46,Arequipa,Regular,cliente3829@retail.pe
CLI-003830,Custodia,Bayona,26,Lima,Regular,cliente3830@retail.pe
CLI-003831,Leandro,Soria,34,Trujillo,Premium,cliente3831@retail.pe
CLI-003832,Íñigo,Bautista,28,Cusco,Premium,cliente3832@retail.pe
CLI-003833,Edmundo,Cardona,52,Arequipa,Regular,cliente3833@retail.pe
CLI-003834,Lope,Terrón,22,Lima,Nuevo,cliente3834@retail.pe
CLI-003835,José,Cuéllar,55,Arequipa,Premium,cliente3835@retail.pe
CLI-003836,Graciano,Azorin,29,Lima,Nuevo,cliente3836@retail.pe
CLI-003837,Dionisio,Manjón,32,Trujillo,Regular,cliente3837@retail.pe
CLI-003838,Gregorio,Cuadrado,37,Chiclayo,Regular,cliente3838@retail.pe
CLI-003839,Inés,Maldonado,46,Arequipa,Premium,cliente3839@retail.pe
CLI-003840,Severino,Cámara,67,Chiclayo,Regular,cliente3840@retail.pe
CLI-003841,Epifanio,Olivares,44,Lima,Premium,cliente3841@retail.pe
CLI-003842,Félix,Peiró,44,Arequipa,Regular,cliente3842@retail.pe
CLI-003843,Seve,Cruz,61,Chiclayo,Regular,cliente3843@retail.pe
CLI-003844,Begoña,Nogueira,63,Arequipa,Regular,cliente3844@retail.pe
CLI-003845,Hugo,Pujadas,54,Piura,Regular,cliente3845@retail.pe
CLI-003846,Olga,Salvà,53,Arequipa,Regular,cliente3846@retail.pe
CLI-003847,Claudio,Solís,42,Chiclayo,Regular,cliente3847@retail.pe
CLI-003848,Marcela,Gallego,54,Piura,Regular,cliente3848@retail.pe
CLI-003849,Virginia,Roca,31,Lima,Premium,cliente3849@retail.pe
CLI-003850,Plinio,Garmendia,24,Arequipa,Regular,cliente3850@retail.pe
CLI-003851,Nicanor,Jara,46,Lima,Regular,cliente3851@retail.pe
CLI-003852,Micaela,Reig,58,Chiclayo,Regular,cliente3852@retail.pe
CLI-003853,César,Carranza,45,Arequipa,Regular,cliente3853@retail.pe
CLI-003854,Íngrid,Llobet,63,Arequipa,Regular,cliente3854@retail.pe
CLI-003855,Angelina,Camps,37,Piura,Regular,cliente3855@retail.pe
CLI-003856,Clímaco,Caballero,62,Piura,Premium,cliente3856@retail.pe
CLI-003857,Severino,Ávila,66,Arequipa,Nuevo,cliente3857@retail.pe
CLI-003858,Leire,Gallo,18,Trujillo,Regular,cliente3858@retail.pe
